latitude,longitude,rwi,error
-2.8442900,30.1794434,-0.113,0.274
-3.6998186,29.4982910,0.058,0.252
-3.5243866,29.7619629,0.089,0.355
-3.1953637,30.8386230,-0.373,0.254
-3.0417830,30.0695801,0.111,0.257
-3.8532931,30.0695801,0.231,0.255
-3.1953637,30.0915527,-0.309,0.311
-3.4366581,30.0695801,-0.196,0.260
-2.9759559,29.1687012,-0.333,0.261
-3.1295462,30.2453613,0.142,0.254
-4.2916356,29.9377441,0.017,0.261
-3.2173020,30.4211426,-0.369,0.312
-4.4011829,29.6740723,0.422,0.349
-2.8662354,29.8059082,0.078,0.255
-3.0198411,29.3884277,-0.355,0.253
-3.1734250,29.8718262,0.109,0.298
-3.6998186,30.0476074,-0.305,0.253
-4.2916356,29.5861816,-0.103,0.258
-3.3269861,29.5642090,-0.064,0.270
-2.5370123,30.3552246,0.405,0.271
-3.4147247,29.9157715,0.835,0.435
-2.9320690,29.8718262,0.193,0.256
-3.6559638,29.3664551,-0.157,0.258
-3.5901776,29.9377441,-0.165,0.255
-2.4492049,30.0036621,0.475,0.250
-3.4585910,29.6740723,-0.071,0.262
-3.1076060,30.0476074,0.227,0.267
-3.8752158,30.0476074,-0.026,0.252
-3.1734250,29.8278809,-0.125,0.267
-3.1514858,29.7399902,-0.500,0.252
-2.9759559,30.4211426,-0.371,0.257
-3.7875216,30.2453613,0.016,0.281
-2.8223442,29.0368652,-0.037,0.249
-4.0286586,29.8937988,-0.376,0.253
-3.6559638,29.5642090,-0.117,0.258
-3.0856655,30.2233887,-0.113,0.256
-2.8881803,30.2893066,0.075,0.291
-4.2697242,29.8937988,0.007,0.257
-3.5682478,29.6960449,-0.126,0.257
-3.4805234,29.7839355,-0.267,0.274
-2.6467632,29.9816895,0.011,0.242
-3.2392398,30.6628418,-0.035,0.253
-2.9540126,29.9597168,0.192,0.241
-3.2611771,30.1135254,0.020,0.328
-3.1076060,30.7507324,-0.251,0.251
-3.3927908,30.0476074,-0.071,0.280
-4.1820725,29.9157715,-0.143,0.269
-3.0417830,29.7399902,-0.021,0.252
-3.1295462,30.7727051,-0.219,0.249
-3.1953637,29.8059082,-0.406,0.251
-3.3269861,29.6960449,0.039,0.382
-3.8532931,29.3884277,-0.411,0.256
-3.8971380,30.0256348,-0.053,0.255
-3.1295462,30.7067871,-0.198,0.253
-2.5809138,30.1574707,0.185,0.259
-4.0286586,30.1574707,0.945,0.361
-3.3708564,30.4870605,-0.290,0.254
-3.1076060,29.4104004,-0.519,0.277
-3.5682478,30.0256348,-0.358,0.256
-2.6028640,30.0036621,0.015,0.263
-3.1295462,29.7399902,-0.186,0.254
-4.1820725,29.7619629,-0.107,0.257
-3.7436712,29.7619629,-0.450,0.264
-3.3269861,30.0476074,-0.317,0.271
-3.1734250,30.0915527,-0.380,0.259
-3.6559638,30.1794434,0.476,0.264
-2.6028640,30.2673340,-0.370,0.242
-3.6778914,30.0476074,-0.274,0.268
-3.1953637,30.6628418,-0.161,0.339
-3.7655967,30.2893066,-0.125,0.255
-3.4805234,30.3771973,0.012,0.259
-2.9320690,30.0476074,-0.200,0.242
-3.0198411,29.8718262,0.385,0.250
-3.8094460,29.8718262,-0.028,0.258
-3.2611771,30.4211426,-0.261,0.251
-2.7345569,29.1906738,0.290,0.294
-3.4147247,29.8278809,0.064,0.308
-3.1734250,30.1574707,-0.317,0.259
-3.6121068,29.3664551,-0.022,0.252
-3.6340356,29.8718262,-0.422,0.379
-4.3573658,29.6081543,0.905,0.333
-3.0856655,29.4982910,-0.353,0.253
-3.4585910,30.1135254,0.079,0.255
-3.0417830,29.4323730,0.008,0.249
-3.1295462,30.7507324,-0.196,0.253
-2.8003980,30.0695801,-0.178,0.242
-2.7126091,30.4650879,-0.292,0.260
-3.4805234,30.3112793,0.139,0.252
-3.1295462,29.5202637,0.593,0.262
-2.5589632,29.9597168,-0.088,0.242
-3.2831139,29.4982910,-0.003,0.251
-3.6121068,29.8059082,0.071,0.258
-2.3174830,30.3991699,-0.223,0.245
-3.0198411,29.4323730,-0.164,0.259
-3.7875216,30.2893066,0.310,0.271
-3.3708564,30.3552246,0.057,0.262
-3.9848207,29.6301270,0.025,0.258
-3.6998186,29.9597168,0.146,0.303
-3.1514858,29.7619629,-0.147,0.292
-3.2173020,30.1574707,-0.137,0.270
-2.7126091,30.0256348,-0.348,0.245
-3.3269861,29.8278809,0.036,0.318
-3.4147247,29.7839355,-0.099,0.289
-2.6906608,30.4211426,0.051,0.287
-2.9978987,29.8498535,-0.037,0.244
-2.8881803,29.3664551,0.164,0.307
-3.5901776,30.2453613,0.229,0.254
-3.1514858,30.5529785,-0.004,0.301
-3.3269861,30.2453613,-0.046,0.256
-2.8881803,30.0256348,-0.264,0.283
-4.0724942,29.6520996,-0.005,0.272
-3.3269861,30.5529785,0.089,0.257
-2.8662354,29.9157715,-0.409,0.361
-3.3050503,30.5529785,-0.461,0.263
-3.2611771,30.3332520,-0.282,0.286
-3.4805234,30.4870605,-0.418,0.255
-4.2478122,29.7619629,0.479,0.282
-3.4147247,30.2453613,-0.291,0.289
-3.3927908,30.2673340,-0.183,0.270
-2.4931093,30.3552246,0.035,0.253
-2.8442900,30.0256348,-0.086,0.374
-3.7217452,30.1794434,0.013,0.258
-3.7875216,29.6960449,-0.092,0.283
-2.8881803,29.6301270,0.159,0.286
-4.2697242,29.9377441,-0.220,0.261
-3.3927908,30.1135254,-0.018,0.263
-3.4366581,29.7619629,-0.119,0.258
-3.9629009,29.8059082,-0.414,0.256
-3.9409805,29.7839355,-0.057,0.262
-3.6121068,29.4104004,-0.221,0.258
-4.3573658,29.6740723,0.020,0.276
-3.9190595,29.6081543,-0.506,0.282
-3.1295462,29.8498535,-0.109,0.249
-3.9409805,30.2014160,0.097,0.247
-2.9978987,29.6740723,-0.155,0.245
-3.4147247,30.4870605,-0.126,0.252
-3.1953637,29.7619629,-0.235,0.251
-3.5463174,29.9597168,-0.107,0.253
-2.5809138,30.3332520,0.483,0.360
-4.1820725,29.5642090,0.169,0.260
-3.2831139,29.8278809,-0.182,0.262
-3.6121068,30.3771973,0.176,0.255
-3.2831139,29.4543457,0.264,0.262
-3.3489215,29.3884277,1.916,0.421
-3.2173020,29.3225098,-0.032,0.259
-3.0637244,29.4982910,-0.382,0.248
-3.9190595,29.7180176,-0.131,0.260
-3.5243866,30.0915527,-0.309,0.261
-3.1734250,29.7839355,-0.209,0.252
-3.2831139,29.7180176,-0.083,0.309
-3.1514858,29.2785645,-0.273,0.280
-2.8881803,29.8278809,0.521,0.338
-2.9759559,30.3112793,0.083,0.254
-2.8442900,29.7180176,-0.143,0.274
-3.9409805,29.6301270,1.072,0.408
-2.6028640,30.0476074,0.232,0.279
-4.0724942,30.1574707,-0.221,0.259
-3.2392398,29.3225098,-0.140,0.298
-2.3613917,30.4211426,-0.221,0.248
-3.2173020,30.6848145,-0.296,0.255
-3.0198411,30.7946777,0.234,0.256
-3.1953637,29.5202637,-0.041,0.275
-4.3135463,29.6960449,0.139,0.338
-2.8881803,29.7839355,-0.042,0.291
-2.3833455,30.4211426,-0.130,0.255
-2.8003980,30.3991699,-0.263,0.247
-2.7126091,29.9157715,-0.152,0.252
-2.8442900,30.2014160,0.074,0.280
-2.5589632,30.3112793,0.070,0.243
-3.5901776,30.3332520,-0.403,0.248
-3.5024552,30.2893066,-0.097,0.262
-2.9978987,29.5642090,-0.400,0.242
-3.1734250,30.0036621,-0.385,0.312
-3.1734250,30.2233887,-0.264,0.295
-3.5463174,30.1794434,0.044,0.254
-3.7217452,29.9597168,0.061,0.274
-2.4052990,30.2673340,0.033,0.244
-3.1295462,29.6740723,-0.213,0.251
-4.0505767,30.1354980,-0.051,0.279
-3.2173020,30.3771973,0.073,0.253
-4.1820725,29.6081543,0.001,0.284
-2.9540126,29.4104004,-0.089,0.248
-3.5243866,30.2893066,0.153,0.253
-3.4366581,29.6740723,-0.121,0.257
-2.4052990,30.4211426,-0.154,0.274
-4.0286586,29.4982910,-0.032,0.306
-3.1076060,29.8059082,-0.418,0.246
-2.4492049,30.1794434,0.302,0.261
-3.2831139,29.6520996,-0.260,0.296
-2.8003980,29.0808105,-0.038,0.332
-3.3489215,30.3552246,-0.357,0.256
-4.0286586,30.0256348,-0.027,0.258
-2.7126091,30.4870605,-0.113,0.259
-3.6998186,30.2233887,-0.356,0.267
-2.7126091,29.1467285,-0.176,0.268
-4.1601581,29.6301270,-0.109,0.257
-3.4585910,29.3444824,1.093,0.339
-2.7126091,29.2785645,-0.299,0.263
-2.7784514,30.1135254,0.270,0.244
-3.4366581,29.5642090,0.305,0.251
-4.1382430,29.7180176,-0.107,0.255
-3.9190595,29.5642090,-0.255,0.262
-3.7436712,29.6081543,-0.309,0.275
-3.0637244,30.1354980,-0.115,0.282
-3.7655967,29.7839355,-0.128,0.258
-2.4711573,30.3552246,-0.178,0.244
-3.9629009,29.5202637,-0.350,0.273
-3.1076060,29.4543457,-0.038,0.259
-2.3174830,30.4650879,-0.234,0.252
-2.6467632,30.0915527,0.156,0.264
-2.6906608,30.1354980,-0.170,0.248
-3.5901776,30.2893066,-0.395,0.253
-3.5463174,30.2453613,0.086,0.258
-3.3708564,29.6740723,-0.064,0.275
-2.9101249,30.3112793,0.544,0.309
-2.4931093,30.1574707,-0.276,0.245
-2.7345569,29.1687012,-0.173,0.261
-2.9320690,29.8278809,0.124,0.287
-3.1953637,30.2893066,-0.614,0.263
-2.9320690,30.3771973,-0.063,0.255
-3.7655967,30.2453613,-0.222,0.267
-3.8532931,30.2893066,-0.063,0.267
-3.2173020,30.6628418,-0.301,0.254
-2.7565043,30.4431152,0.341,0.246
-3.2173020,30.1135254,-0.281,0.262
-3.5901776,30.0695801,-0.350,0.259
-2.9540126,29.8059082,0.154,0.263
-3.4585910,29.6081543,-0.127,0.257
-3.3489215,29.5861816,0.134,0.268
-3.4147247,30.3112793,-0.038,0.251
-3.3050503,30.3332520,0.061,0.287
-3.3927908,30.4431152,-0.227,0.263
-2.8662354,29.2126465,-0.530,0.247
-3.5243866,29.4763184,-0.145,0.254
-3.2831139,30.4431152,0.070,0.262
-2.7784514,30.3991699,-0.201,0.248
-3.4805234,29.6960449,0.148,0.285
-4.1820725,29.6740723,-0.428,0.254
-4.3792747,29.6960449,-0.025,0.264
-3.6121068,29.9597168,-0.089,0.269
-3.4366581,29.6081543,0.225,0.266
-3.6121068,29.5642090,0.144,0.261
-3.8532931,29.8059082,-0.010,0.257
-3.5682478,29.3444824,-0.075,0.324
-2.8003980,30.2233887,0.013,0.247
-3.6340356,30.3771973,0.332,0.321
-3.1953637,29.4104004,1.188,0.371
-3.1734250,29.4763184,-0.335,0.248
-3.3489215,30.2453613,0.308,0.256
-3.0856655,30.0036621,-0.341,0.257
-2.5370123,30.2014160,-0.294,0.251
-2.4052990,30.0036621,-0.263,0.253
-3.4147247,30.0256348,0.118,0.266
-3.9848207,29.8498535,-0.065,0.261
-3.0198411,30.3552246,-0.181,0.279
-3.4366581,30.1135254,-0.109,0.257
-2.6467632,30.2453613,0.207,0.249
-3.0417830,30.6628418,-0.144,0.253
-3.2173020,29.6740723,-0.067,0.250
-3.8971380,29.7399902,-0.165,0.273
-3.5024552,30.0915527,0.081,0.273
-3.5024552,30.0036621,-0.003,0.280
-3.5682478,29.8718262,-0.176,0.255
-2.7345569,30.4650879,-0.377,0.248
-3.1734250,30.5749512,0.084,0.293
-3.8532931,30.2233887,0.633,0.350
-3.1953637,29.8498535,-0.079,0.265
-3.7217452,29.6960449,0.580,0.259
-3.3269861,30.1354980,-0.103,0.269
-4.2478122,29.8937988,-0.190,0.255
-3.7436712,29.3884277,-0.008,0.266
-3.6559638,29.8498535,-0.247,0.254
-2.9101249,29.6081543,0.567,0.341
-3.2173020,29.7839355,-0.276,0.252
-3.8752158,30.1574707,0.120,0.257
-2.5809138,30.3991699,-0.357,0.258
-3.7217452,29.7180176,-0.081,0.258
-3.4366581,30.5969238,0.060,0.249
-3.0856655,30.5969238,-0.465,0.254
-3.4366581,29.3884277,-0.055,0.304
-3.5463174,29.9377441,0.015,0.273
-3.5024552,29.4104004,-0.344,0.253
-2.5589632,30.0036621,-0.004,0.244
-2.7784514,29.2346191,-0.223,0.263
-2.8881803,30.3332520,0.084,0.279
-3.1734250,30.1354980,-0.326,0.279
-2.3833455,30.2014160,-0.104,0.241
-2.9320690,29.9157715,0.009,0.373
-2.4492049,30.3552246,-0.301,0.247
-4.2697242,29.8498535,0.294,0.267
-3.6559638,29.9377441,0.373,0.255
-4.1820725,30.0695801,-0.187,0.267
-3.8532931,29.5202637,-0.038,0.257
-3.0417830,29.8059082,0.070,0.244
-3.4366581,30.5310059,0.071,0.253
-3.1953637,30.2233887,0.035,0.278
-3.2831139,30.6848145,-0.082,0.249
-3.0856655,29.9597168,0.551,0.249
-4.3354564,29.6740723,0.069,0.258
-3.7436712,30.2673340,-0.150,0.252
-2.8442900,29.7839355,-0.380,0.244
-3.3050503,29.3225098,0.054,0.343
-3.4147247,30.1135254,-0.476,0.278
-3.5901776,29.9597168,0.288,0.253
-3.3927908,30.4870605,-0.368,0.309
-3.3269861,30.6188965,-0.238,0.255
-3.0637244,29.8278809,0.032,0.242
-3.2173020,30.1794434,0.096,0.308
-4.0067400,29.8937988,0.059,0.258
-3.4366581,30.0915527,0.033,0.257
-3.0198411,29.6520996,0.063,0.243
-3.2831139,29.9157715,-0.027,0.308
-3.4147247,29.7399902,-0.467,0.292
-4.0286586,29.5861816,-0.135,0.260
-4.0505767,29.7619629,-0.191,0.254
-4.3792747,29.6740723,-0.327,0.272
-3.1734250,29.6081543,-0.055,0.254
-3.8313699,29.9377441,-0.063,0.261
-2.6248138,29.9816895,-0.188,0.256
-2.8442900,29.7399902,0.268,0.283
-2.9978987,30.7727051,-0.146,0.257
-2.8662354,30.0256348,-0.045,0.311
-3.5243866,30.4650879,-0.039,0.292
-3.7217452,29.5202637,-0.141,0.255
-2.9759559,29.8937988,-0.045,0.250
-3.6559638,29.9597168,-0.349,0.276
-3.6778914,29.4763184,0.044,0.249
-3.1953637,29.7839355,-0.498,0.250
-3.5463174,30.2893066,-0.084,0.253
-2.8662354,29.1687012,0.142,0.262
-3.8971380,29.4543457,-0.219,0.261
-2.8662354,29.2565918,-0.019,0.243
-2.4492049,30.0256348,0.122,0.311
-2.8003980,29.2785645,-0.152,0.246
-2.6467632,30.3991699,-0.328,0.323
-3.3927908,29.5861816,0.243,0.277
-3.4147247,30.2673340,-0.499,0.250
-3.5682478,30.2014160,0.202,0.258
-3.3708564,30.4650879,-0.091,0.251
-2.5370123,30.0476074,0.140,0.242
-3.2392398,29.9597168,0.223,0.252
-3.0856655,29.4323730,-0.259,0.248
-3.3708564,29.8278809,0.038,0.313
-3.5463174,29.5422363,-0.014,0.254
-2.9540126,29.3005371,-0.483,0.264
-3.7217452,30.2233887,-0.044,0.258
-2.8223442,29.7180176,0.085,0.279
-2.9101249,29.3005371,-0.413,0.252
-3.4585910,30.0915527,-0.250,0.256
-4.2916356,29.8718262,-0.224,0.263
-4.4669035,29.7619629,0.332,0.256
-2.9978987,30.3991699,0.154,0.254
-3.1953637,29.9157715,0.412,0.255
-3.4366581,30.5749512,-0.170,0.251
-3.1295462,29.7839355,-0.535,0.250
-2.9540126,29.2565918,-0.395,0.262
-3.8971380,29.4104004,0.465,0.354
-3.6998186,29.9377441,-0.249,0.254
-2.8003980,29.2565918,0.034,0.244
-4.2478122,29.9816895,0.091,0.254
-3.0417830,30.2233887,-0.367,0.252
-2.4711573,30.0695801,-0.294,0.269
-2.8662354,29.2346191,0.175,0.244
-3.9409805,30.1794434,0.450,0.271
-3.2611771,30.6628418,-0.117,0.249
-2.5589632,30.0256348,-0.068,0.259
-3.1295462,29.9157715,-0.089,0.248
-3.0417830,29.6081543,0.115,0.272
-3.0856655,30.3552246,-0.271,0.252
-2.7126091,30.2233887,0.040,0.248
-2.6467632,30.2014160,-0.161,0.289
-3.2392398,30.1794434,-0.218,0.264
-3.2831139,30.1135254,-0.300,0.257
-3.6998186,29.7399902,0.056,0.257
-4.0724942,30.1135254,-0.007,0.299
-4.0724942,29.8278809,-0.285,0.259
-3.4366581,29.5422363,0.154,0.254
-3.3708564,30.2673340,-0.300,0.274
-2.7126091,29.9377441,-0.228,0.263
-3.5463174,30.1135254,-0.185,0.261
-2.6906608,30.1794434,-0.113,0.255
-3.3269861,29.2785645,0.267,0.340
-3.3489215,30.4870605,-0.205,0.253
-3.4147247,30.5090332,-0.392,0.277
-2.9320690,30.1135254,-0.246,0.251
-3.8313699,29.5642090,-0.179,0.261
-3.5682478,29.8059082,-0.268,0.259
-2.4711573,30.2673340,0.292,0.290
-2.9978987,30.0256348,-0.142,0.248
-3.6121068,30.0256348,0.401,0.303
-3.8313699,30.0695801,-0.138,0.259
-3.3489215,29.4763184,0.330,0.331
-3.6778914,29.7399902,0.163,0.276
-3.4805234,29.8718262,-0.003,0.251
-3.4805234,30.5529785,0.330,0.260
-3.4147247,29.6081543,-0.214,0.266
-2.4052990,30.0256348,-0.059,0.240
-3.7655967,30.2014160,-0.058,0.255
-3.1514858,29.8937988,-0.258,0.254
-3.8313699,30.2453613,0.473,0.253
-3.1295462,30.3112793,-0.141,0.284
-3.0198411,30.6628418,-0.429,0.272
-3.5024552,29.7839355,-0.058,0.274
-3.7655967,29.6081543,-0.166,0.257
-3.1076060,29.3664551,-0.286,0.296
-3.9409805,29.8937988,-0.238,0.255
-3.1514858,29.3225098,-0.218,0.266
-3.0637244,30.5310059,-0.582,0.294
-2.9978987,29.2126465,0.163,0.329
-3.8313699,29.3664551,0.061,0.309
-3.4805234,30.1354980,0.007,0.270
-2.4052990,30.2453613,-0.215,0.243
-2.4492049,30.4870605,0.273,0.244
-3.3050503,29.9597168,-0.194,0.254
-2.6906608,30.3112793,0.556,0.268
-3.3708564,30.3112793,0.338,0.251
-3.0417830,29.3664551,-0.242,0.271
-3.0637244,30.6408691,-0.270,0.259
-3.1295462,29.3884277,-0.010,0.282
-3.2831139,29.5202637,-0.425,0.265
-3.1734250,29.6520996,-0.123,0.263
-3.3050503,30.6188965,-0.534,0.251
-2.7565043,30.2233887,-0.317,0.247
-2.7784514,29.8498535,0.262,0.246
-3.2831139,30.7067871,-0.164,0.253
-4.0067400,29.4982910,-0.215,0.271
-3.1076060,30.0915527,-0.129,0.268
-4.3135463,29.6301270,-0.116,0.276
-3.6340356,29.6960449,0.427,0.294
-3.4147247,29.3884277,0.468,0.373
-2.5150610,30.5090332,-0.144,0.243
-2.9101249,29.1247559,0.024,0.299
-2.7345569,30.3332520,0.224,0.282
-4.1601581,29.8718262,0.074,0.254
-2.6248138,29.9597168,-0.392,0.243
-2.4931093,30.0036621,0.054,0.242
-3.3489215,29.4543457,-0.325,0.287
-4.1601581,29.9377441,-0.207,0.253
-3.3927908,29.4104004,0.213,0.332
-3.5463174,29.8718262,0.312,0.252
-2.7345569,30.2453613,-0.165,0.251
-2.9540126,29.8498535,-0.014,0.244
-2.6028640,29.0808105,-0.164,0.267
-3.2173020,30.3991699,-0.235,0.274
-2.7126091,30.2014160,-0.311,0.248
-3.2611771,29.5202637,0.036,0.267
-2.9759559,30.6628418,-0.524,0.252
-2.9540126,30.1354980,0.107,0.251
-3.9848207,29.6081543,-0.147,0.274
-3.2392398,29.4104004,0.506,0.378
-2.7565043,29.2785645,-0.619,0.254
-2.8223442,29.0588379,-0.329,0.250
-3.0856655,30.0695801,0.064,0.354
-3.9848207,29.9157715,-0.295,0.256
-4.0286586,30.2014160,0.289,0.251
-2.9320690,29.6301270,0.414,0.419
-4.1163273,29.7399902,-0.254,0.257
-3.2611771,29.5422363,-0.128,0.263
-2.7345569,29.8937988,-0.242,0.245
-3.0417830,30.2014160,-0.044,0.295
-4.1601581,29.8937988,0.136,0.254
-4.0286586,30.0695801,0.063,0.256
-2.6028640,29.1467285,0.032,0.264
-3.5024552,29.6960449,-0.193,0.323
-2.5589632,29.9377441,-0.110,0.252
-2.9540126,30.1574707,0.060,0.260
-3.6778914,29.4323730,-0.131,0.252
-3.8094460,29.4543457,-0.302,0.257
-4.0944111,29.7399902,-0.052,0.259
-2.8881803,30.3112793,-0.129,0.292
-3.7655967,29.9157715,-0.177,0.254
-2.8442900,30.2893066,0.171,0.251
-3.0417830,30.6408691,-0.053,0.269
-2.6467632,30.0695801,-0.109,0.242
-3.9629009,29.5422363,-0.121,0.277
-3.3708564,30.2893066,-0.007,0.266
-2.4931093,30.2673340,-0.052,0.244
-3.2173020,29.8059082,-0.156,0.256
-4.0286586,29.5202637,0.151,0.310
-3.5243866,30.3112793,0.121,0.265
-4.4449973,29.6740723,-0.041,0.273
-2.8442900,29.7619629,-0.166,0.252
-3.7875216,30.2673340,0.041,0.257
-4.4011829,29.7839355,-0.101,0.256
-3.1953637,29.9816895,-0.130,0.271
-2.9759559,30.3332520,-0.168,0.268
-3.1953637,29.3225098,0.325,0.268
-4.0724942,30.0476074,0.148,0.257
-3.1514858,29.8278809,-0.033,0.257
-3.2392398,30.7067871,0.319,0.255
-2.9978987,29.3444824,-0.130,0.263
-3.4147247,29.7619629,-0.484,0.273
-3.4366581,30.4211426,0.353,0.256
-2.9978987,29.7619629,-0.036,0.264
-3.4366581,30.4431152,-0.339,0.255
-2.9540126,29.7180176,-0.140,0.248
-3.8094460,29.6081543,0.037,0.256
-3.3269861,29.9816895,0.510,0.260
