country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
World,38803070,42162692,43404420,48086640,49206390,53083510,56465900,59923412,58575788,64587350,64772960,60774820,61330148,64714580,64495600,68009496,66994420,69198170,69941224,70873940,73832180,76070840,76470350,82738040,85344640,91986780,93911960,98474330,99610904,96847704,96544344,99676430,103417000,112041890,115577860,119354330,119305820,112892904,120958330,124331950,123682790,126072890,125260650,132684050,134890980,135656900,138869540,141301600,144214160,143776060,150205800,150777360,155300020,159396930,162916060,164484220,171094560,176501810,176592620,176592620
