Entity,Code,Year,Above $10 a day,$8.30-$10 a day,$4.20-$8.30 a day,$3-$4.20 a day,Below $3 a day
South Africa,ZAF,1993,20.42099947627045,4.225998123294749,19.368999663626866,11.366005194428936,44.617997542378994
South Africa,ZAF,2000,17.448998449974578,4.059003188621315,19.174999749289096,11.407000539428735,47.90999807268627
South Africa,ZAF,2005,21.369416370553164,3.0787169424339833,19.34910852351035,14.089916126948554,42.11284203655395
South Africa,ZAF,2008,28.06412554581263,4.884492707010941,23.06358834050215,13.709683304272234,30.278110102402046
South Africa,ZAF,2010,29.658758553884976,4.5146772359159355,23.02289857116908,13.264047651488655,29.539617987541355
South Africa,ZAF,2014,29.010099827247245,4.796575936386796,21.71082186512832,13.271897552628031,31.210604818609607
