latitude,longitude,rwi,error
-1.9002862,29.8718262,-0.015,0.330
-1.7904800,30.1574707,-0.149,0.383
-2.0320445,30.1135254,0.802,0.437
-2.2735730,30.5090332,-0.271,0.292
-1.7026302,29.6960449,-0.174,0.326
-1.7465556,29.6960449,-0.019,0.311
-2.7126091,29.4982910,-0.126,0.297
-1.4610233,30.2453613,0.073,0.344
-2.6028640,29.2126465,-0.128,0.335
-2.0540032,29.4763184,0.531,0.364
-1.7465556,29.2785645,0.343,0.427
-2.1637921,30.4870605,-0.008,0.348
-2.7565043,29.8718262,-0.560,0.296
-2.1198775,30.6848145,-0.373,0.296
-1.9881263,29.9377441,0.830,0.398
-1.8344033,29.7839355,0.431,0.335
-2.5370123,29.0148926,-0.336,0.356
-1.7026302,29.6520996,-0.054,0.414
-2.4052990,29.7180176,-0.342,0.294
-1.9661667,29.3664551,-0.175,0.364
-2.1418349,29.7619629,-0.179,0.402
-1.7245930,29.9377441,0.128,0.447
-2.2735730,29.1467285,0.087,0.428
-2.0540032,30.7287598,-0.251,0.323
-1.5928123,29.4323730,-0.125,0.369
-1.9442068,30.4211426,0.956,0.447
-1.3511931,30.2233887,0.288,0.296
-2.2516175,29.1687012,-0.342,0.304
-1.8783255,29.4323730,-0.188,0.312
-1.7026302,30.5749512,-0.266,0.298
-2.4272521,29.0148926,-0.145,0.346
-1.7904800,29.8059082,0.234,0.323
-1.7245930,30.5969238,-0.461,0.296
-2.8003980,29.4323730,-0.365,0.289
-2.4711573,29.8718262,-0.441,0.371
-2.6248138,29.0148926,-0.036,0.408
-2.3613917,30.4870605,-0.261,0.297
-1.6587038,29.7399902,0.078,0.326
-1.6587038,29.2565918,1.075,0.392
-1.5928123,29.5861816,-0.015,0.303
-2.2735730,30.7946777,-0.396,0.329
-1.3072596,30.3112793,0.595,0.445
-1.6147764,30.1354980,-0.161,0.424
-1.9661667,29.7839355,0.235,0.367
-1.9442068,29.5422363,-0.305,0.354
-2.0979197,29.6520996,0.163,0.331
-1.4610233,29.8278809,0.014,0.374
-1.9002862,30.3552246,0.042,0.438
-1.3292264,30.4650879,-0.960,0.311
-2.1637921,29.3005371,0.360,0.396
-2.2955282,30.1574707,-0.459,0.332
-2.0540032,29.4982910,0.430,0.366
-1.5049538,29.9597168,-0.258,0.333
-1.7685179,29.7399902,-0.225,0.313
-1.8783255,30.4870605,-0.016,0.380
-2.2077054,29.4104004,-0.425,0.297
-1.6147764,29.7839355,-0.457,0.328
-2.2735730,30.2673340,-0.605,0.294
-1.9442068,29.3664551,-0.392,0.365
-2.1637921,30.3771973,0.347,0.320
-1.4829887,30.2893066,-0.239,0.299
-2.4272521,29.8059082,0.189,0.333
-2.1857489,29.8498535,-0.421,0.321
-1.7026302,30.1354980,-0.154,0.392
-1.7026302,29.8278809,-0.251,0.355
-1.8783255,29.9157715,-0.134,0.346
-1.4829887,30.4211426,-0.512,0.360
-1.2193903,30.4431152,-0.670,0.320
-1.9002862,30.3332520,-0.364,0.435
-2.2077054,30.6188965,-0.436,0.316
-2.6467632,28.9709473,0.008,0.394
-2.2955282,29.8718262,-0.238,0.307
-2.0979197,30.5969238,0.037,0.302
-2.2296616,29.5642090,-0.073,0.311
-2.2955282,29.3444824,-0.345,0.295
-2.1418349,30.6848145,-0.005,0.301
-1.4390576,29.5861816,0.372,0.413
-2.1637921,30.3112793,0.173,0.286
-2.4492049,29.7839355,-0.468,0.397
-1.9661667,29.7180176,-0.033,0.345
-2.6687122,29.0148926,-0.081,0.359
-1.4610233,30.3771973,0.252,0.293
-1.6367402,29.5202637,-0.358,0.343
-2.4931093,29.6740723,-0.469,0.300
-2.3174830,30.0695801,0.363,0.357
-2.0100856,30.3332520,0.162,0.306
-1.9002862,29.4763184,-0.512,0.340
-2.1637921,30.6408691,-0.418,0.289
-2.3833455,29.5861816,-0.456,0.327
-1.6587038,29.5642090,-0.218,0.334
-2.3613917,30.5529785,-0.162,0.306
-1.4170918,30.0695801,-0.122,0.350
-1.8344033,30.3552246,-0.436,0.315
-2.1857489,30.5310059,0.326,0.418
-1.9002862,29.6740723,0.016,0.328
-1.9002862,30.3771973,-0.203,0.374
-1.8563646,29.8059082,-0.185,0.323
-1.5928123,30.1354980,-0.299,0.359
-1.8563646,29.9157715,-0.270,0.323
-2.1418349,29.4982910,-0.369,0.334
-1.3731595,29.8498535,-0.183,0.311
-2.5589632,29.8498535,-0.158,0.313
-1.1534865,30.3991699,-0.062,0.345
-1.7465556,30.3332520,-0.131,0.362
-1.8783255,30.4431152,0.123,0.384
-2.0100856,30.5310059,-0.240,0.358
-1.6806671,30.5529785,-0.015,0.298
-1.4829887,30.1135254,-0.246,0.302
-2.1418349,30.0256348,-0.309,0.311
-1.4610233,30.1574707,-0.516,0.298
-2.0759616,30.3771973,-0.179,0.311
-2.3174830,29.4543457,-0.004,0.319
-1.4170918,29.7619629,-0.407,0.373
-2.1418349,29.5202637,0.720,0.430
-1.7465556,29.7839355,0.239,0.324
-2.0540032,29.9597168,-0.255,0.334
-2.0540032,29.4323730,0.049,0.355
-2.2735730,29.5422363,-0.061,0.324
-2.2516175,30.0695801,-0.119,0.373
-1.7904800,29.7619629,0.270,0.301
-1.9442068,29.8278809,-0.355,0.474
-1.7026302,30.3112793,-0.108,0.401
-1.8783255,29.8718262,-1.060,0.414
-2.4931093,29.4323730,-0.259,0.290
-2.3833455,29.4982910,-0.260,0.301
-1.7465556,29.3664551,-0.158,0.329
-1.6587038,29.3225098,-0.073,0.349
-1.9002862,29.3005371,-0.038,0.397
-1.4170918,30.4650879,-0.325,0.350
-2.6906608,29.5422363,-0.377,0.350
-2.1857489,30.3112793,0.722,0.309
-2.6248138,29.5422363,0.074,0.329
-2.5809138,29.6740723,-0.314,0.290
-2.2077054,29.8278809,-0.494,0.307
-1.5269188,29.3664551,0.262,0.355
-2.7784514,29.6081543,0.304,0.320
-2.3833455,29.1687012,0.066,0.410
-2.0540032,29.5642090,0.304,0.370
-1.8344033,29.4104004,-0.493,0.299
-1.5488836,30.0256348,-0.251,0.342
-1.6367402,29.6960449,-0.316,0.334
-2.7784514,29.6520996,-0.362,0.323
-2.5150610,29.4763184,0.383,0.421
-1.9881263,29.9816895,0.485,0.397
-1.9442068,29.5202637,-0.448,0.361
-1.7685179,29.5642090,0.120,0.368
-2.2296616,29.7839355,1.194,0.464
-1.5708481,29.6520996,0.326,0.389
-2.0320445,30.0036621,0.312,0.361
