Entity,Code,Year,Above $10 a day,$8.30-$10 a day,$4.20-$8.30 a day,$3-$4.20 a day,Below $3 a day
Nigeria,NGA,1985,4.967999050659092,3.1740018631189666,23.32500148802449,17.476999727101923,51.05599787109553
Nigeria,NGA,1992,5.841720524739548,3.527259319587803,21.691387694039882,13.774407272058912,55.16522518957385
Nigeria,NGA,1996,5.955654219652517,2.6177404081212887,17.415881942539624,13.102811494758157,60.907911934928414
Nigeria,NGA,2003,4.5274671930671175,2.9059952374891376,23.32082947216802,18.14874988668319,51.09695821059253
Nigeria,NGA,2010,6.80521748469664,4.487132714385968,29.97844202653305,20.244148484129294,38.48505929025505
Nigeria,NGA,2012,7.034009901411359,4.6056863024355374,30.670076826854736,20.24681534011133,37.44341162918704
Nigeria,NGA,2015,7.851070315773631,4.925221044691115,31.420743691091214,20.03638423462338,35.76658071382066
Nigeria,NGA,2018,6.704402180895478,4.627543243422361,33.60853835416237,20.86661148487303,34.19290473664677
Nigeria,NGA,2022,3.9247689962983463,3.1378629710030066,28.915977356932824,22.201842018417004,41.81954865734882
