Entity,Code,Year,Above $10 a day,$8.30-$10 a day,$4.20-$8.30 a day,$3-$4.20 a day,Below $3 a day
Mozambique,MOZ,1996,1.778556170478032,0.5605438515128124,5.213220312992184,4.754475895109811,87.69320376990716
Mozambique,MOZ,2002,1.4747692956279517,0.6330244063671977,4.625487460343734,5.700640706121164,87.56607813153995
Mozambique,MOZ,2008,1.8288543690439816,0.7052594200935092,7.037636595679671,9.30061732887887,81.12763228630396
Mozambique,MOZ,2014,4.027022244979975,1.398018212514142,10.28110350021158,9.906054854367186,74.38780118792712
Mozambique,MOZ,2019,2.5738069449914667,0.8845443619222666,7.536612053030919,7.3734432014020435,81.63159343865331
Mozambique,MOZ,2022,2.8621432516581864,0.8618047714708859,7.196803622837759,7.717870654134346,81.36137769989882
