Entity,Code,Year,Above $10 a day,$8.30-$10 a day,$4.20-$8.30 a day,$3-$4.20 a day,Below $3 a day
Ghana,GHA,1987,0.9140045681214157,0.7079938252782753,8.215005934519905,11.943990522468688,78.21900514961172
Ghana,GHA,1988,1.1409967419369855,0.7480051195241568,8.541994873728974,12.132003840317804,77.43699942449207
Ghana,GHA,1991,1.0808226716876583,0.5953761165867872,8.021399753992643,9.940035706892983,80.36236575083993
Ghana,GHA,1998,2.350397412712668,1.5758317837048588,16.26806773750762,14.457125359181203,65.34857770689365
Ghana,GHA,2005,3.9446222954948316,1.9377836872106224,17.42280696348143,15.807842776091869,60.88694427772124
Ghana,GHA,2012,9.222221553659315,4.433752248328136,26.560430716271554,18.01809361146072,41.765501870280275
Ghana,GHA,2016,9.93603983615326,4.693663208719372,29.075535528830322,17.26896948989079,39.02579193640626
